experiment_name,trial_name,trial_path,status,has_params,has_results,last_update,param_augment,param_batch_size,param_crop_size,param_dropout,param_hidden_size,param_image_size,param_lr,param_model_type,param_num_classes,param_num_layers,param_resize_size,param_transfer_custom_layers,metric_loss,metric_accuracy,metric_train_accuracy,metric_timestamp,metric_checkpoint_dir_name,metric_done,metric_training_iteration,metric_date,metric_time_this_iter_s,metric_time_total_s,metric_pid,metric_hostname,metric_node_ip,metric_config,metric_time_since_restore,metric_iterations_since_restore,total_iterations,first_timestamp,last_timestamp,progress_rows,progress_loss,progress_accuracy,progress_train_accuracy,progress_timestamp,progress_checkpoint_dir_name,progress_done,progress_training_iteration,progress_trial_id,progress_date,progress_time_this_iter_s,progress_time_total_s,progress_pid,progress_hostname,progress_node_ip,progress_time_since_restore,progress_iterations_since_restore,param_epochs,param_print_every,param_patience,param_scheduler_gamma,param_scheduler_step,metric_learning_rate,metric_epoch,progress_learning_rate,progress_epoch
hymenoptera_classification,"train_model_ecfd2_00002_2_batch_size=32,dropout=0.1105,hidden_size=64,lr=0.0003,model_type=transer,num_layers=1,transfer_custom_la_2025-05-25_20-00-55","/home/azureuser/ray_results/hymenoptera_classification/train_model_ecfd2_00002_2_batch_size=32,dropout=0.1105,hidden_size=64,lr=0.0003,model_type=transer,num_layers=1,transfer_custom_la_2025-05-25_20-00-55",stopped,True,True,2025-05-25 20:01:57.934756,True,32.0,224.0,0.11054402276816325,64.0,224.0,0.0002713380208754741,transer,2.0,1.0,256.0,2.0,1.5699267834424973,57.51633986928105,61.0655737704918,1748203484.0,,False,5.0,2025-05-25_20-04-44,43.80009746551514,222.5821008682251,6500.0,ML-RefVm-423156,10.0.0.10,"{'model_type': 'transer', 'hidden_size': 64, 'num_layers': 1, 'dropout': 0.11054402276816325, 'lr': 0.0002713380208754741, 'batch_size': 32, 'num_classes': 2, 'image_size': 224, 'transfer_custom_layers': 2, 'augment': True, 'resize_size': 256, 'crop_size': 224, 'epochs': 5, 'print_every': 10}",222.5821008682251,5.0,5.0,1748203308.0,1748203484.0,5.0,1.5699267834424973,57.51633986928105,61.0655737704918,1748203484.0,,False,5.0,ecfd2_00002,2025-05-25_20-04-44,43.80009746551514,222.5821008682251,6500.0,ML-RefVm-423156,10.0.0.10,222.5821008682251,5.0,5.0,10.0,,,,,,,
hymenoptera_classification,"train_model_ecfd2_00004_4_batch_size=8,dropout=0.3534,hidden_size=128,lr=0.0002,model_type=transer,num_layers=2,transfer_custom_la_2025-05-25_20-11-17","/home/azureuser/ray_results/hymenoptera_classification/train_model_ecfd2_00004_4_batch_size=8,dropout=0.3534,hidden_size=128,lr=0.0002,model_type=transer,num_layers=2,transfer_custom_la_2025-05-25_20-11-17",stopped,True,True,2025-05-25 20:15:33.234104,True,8.0,224.0,0.35339486064557113,128.0,224.0,0.00023098671908621787,transer,2.0,2.0,256.0,3.0,0.6145192604511976,66.66666666666667,69.26229508196721,1748205116.0,,False,5.0,2025-05-25_20-31-56,247.0601692199707,1232.484662771225,6979.0,ML-RefVm-423156,10.0.0.10,"{'model_type': 'transer', 'hidden_size': 128, 'num_layers': 2, 'dropout': 0.35339486064557113, 'lr': 0.00023098671908621787, 'batch_size': 8, 'num_classes': 2, 'image_size': 224, 'transfer_custom_layers': 3, 'augment': True, 'resize_size': 256, 'crop_size': 224, 'epochs': 5, 'print_every': 10}",1232.484662771225,5.0,5.0,1748204131.0,1748205116.0,5.0,0.6145192604511976,66.66666666666667,69.26229508196721,1748205116.0,,False,5.0,ecfd2_00004,2025-05-25_20-31-56,247.0601692199707,1232.484662771225,6979.0,ML-RefVm-423156,10.0.0.10,1232.484662771225,5.0,5.0,10.0,,,,,,,
hymenoptera_classification,"train_model_ecfd2_00005_5_batch_size=16,dropout=0.1592,hidden_size=64,lr=0.0071,model_type=transer,num_layers=2,transfer_custom_la_2025-05-25_20-31-56","/home/azureuser/ray_results/hymenoptera_classification/train_model_ecfd2_00005_5_batch_size=16,dropout=0.1592,hidden_size=64,lr=0.0071,model_type=transer,num_layers=2,transfer_custom_la_2025-05-25_20-31-56",stopped,True,True,2025-05-25 20:33:30.261374,True,16.0,224.0,0.15916571489410064,64.0,224.0,0.007065053090026203,transer,2.0,2.0,256.0,2.0,0.6919670164585113,54.248366013071895,47.540983606557376,1748205533.0,,False,5.0,2025-05-25_20-38-53,81.60280418395996,410.630487203598,7244.0,ML-RefVm-423156,10.0.0.10,"{'model_type': 'transer', 'hidden_size': 64, 'num_layers': 2, 'dropout': 0.15916571489410064, 'lr': 0.007065053090026203, 'batch_size': 16, 'num_classes': 2, 'image_size': 224, 'transfer_custom_layers': 2, 'augment': True, 'resize_size': 256, 'crop_size': 224, 'epochs': 5, 'print_every': 10}",410.630487203598,5.0,5.0,1748205205.0,1748205533.0,5.0,0.6919670164585113,54.248366013071895,47.540983606557376,1748205533.0,,False,5.0,ecfd2_00005,2025-05-25_20-38-53,81.60280418395996,410.630487203598,7244.0,ML-RefVm-423156,10.0.0.10,410.630487203598,5.0,5.0,10.0,,,,,,,
hymenoptera_classification,"train_model_95ac8_00007_7_batch_size=32,dropout=0.1551,hidden_size=32,lr=0.0002,model_type=cnn,num_layers=1,transfer_custom_layers_2025-05-23_16-45-44","/home/azureuser/ray_results/hymenoptera_classification/train_model_95ac8_00007_7_batch_size=32,dropout=0.1551,hidden_size=32,lr=0.0002,model_type=cnn,num_layers=1,transfer_custom_layers_2025-05-23_16-45-44",stopped,True,True,2025-05-23 16:46:11.559469,True,32.0,224.0,0.15506661841693478,32.0,224.0,0.00017728726134443599,cnn,2.0,1.0,256.0,3.0,0.7001146912574768,59.47712418300654,56.557377049180324,1748018851.0,,False,5.0,2025-05-23_16-47-31,20.452743768692017,101.8092954158783,95380.0,ML-RefVm-423156,10.0.0.10,"{'model_type': 'cnn', 'hidden_size': 32, 'num_layers': 1, 'dropout': 0.15506661841693478, 'lr': 0.00017728726134443599, 'batch_size': 32, 'num_classes': 2, 'image_size': 224, 'transfer_custom_layers': 3, 'augment': True, 'resize_size': 256, 'crop_size': 224, 'epochs': 5, 'print_every': 10}",101.8092954158783,5.0,5.0,1748018769.0,1748018851.0,5.0,0.7001146912574768,59.47712418300654,56.55737704918032,1748018851.0,,False,5.0,95ac8_00007,2025-05-23_16-47-31,20.452743768692017,101.8092954158783,95380.0,ML-RefVm-423156,10.0.0.10,101.8092954158783,5.0,5.0,10.0,,,,,,,
hymenoptera_classification,"train_model_ecfd2_00003_3_batch_size=32,dropout=0.2879,hidden_size=64,lr=0.0006,model_type=transer,num_layers=2,transfer_custom_la_2025-05-25_20-04-44","/home/azureuser/ray_results/hymenoptera_classification/train_model_ecfd2_00003_3_batch_size=32,dropout=0.2879,hidden_size=64,lr=0.0006,model_type=transer,num_layers=2,transfer_custom_la_2025-05-25_20-04-44",stopped,True,True,2025-05-25 20:06:09.602676,True,32.0,224.0,0.2878505694916865,64.0,224.0,0.0005594569943676084,transer,2.0,2.0,256.0,2.0,0.6565752148628234,64.05228758169935,65.57377049180327,1748203877.0,,False,5.0,2025-05-25_20-11-17,77.32786917686462,387.1656405925751,6647.0,ML-RefVm-423156,10.0.0.10,"{'model_type': 'transer', 'hidden_size': 64, 'num_layers': 2, 'dropout': 0.2878505694916865, 'lr': 0.0005594569943676084, 'batch_size': 32, 'num_classes': 2, 'image_size': 224, 'transfer_custom_layers': 2, 'augment': True, 'resize_size': 256, 'crop_size': 224, 'epochs': 5, 'print_every': 10}",387.1656405925751,5.0,5.0,1748203568.0,1748203877.0,5.0,0.6565752148628234,64.05228758169935,65.57377049180327,1748203877.0,,False,5.0,ecfd2_00003,2025-05-25_20-11-17,77.32786917686462,387.1656405925751,6647.0,ML-RefVm-423156,10.0.0.10,387.1656405925751,5.0,5.0,10.0,,,,,,,
hymenoptera_classification,"train_model_95ac8_00008_8_batch_size=8,dropout=0.3615,hidden_size=64,lr=0.0023,model_type=cnn,num_layers=2,transfer_custom_layers=_2025-05-23_16-47-31","/home/azureuser/ray_results/hymenoptera_classification/train_model_95ac8_00008_8_batch_size=8,dropout=0.3615,hidden_size=64,lr=0.0023,model_type=cnn,num_layers=2,transfer_custom_layers=_2025-05-23_16-47-31",stopped,True,True,2025-05-23 16:48:52.550962,True,8.0,224.0,0.36149945396042515,64.0,224.0,0.002263570590522401,cnn,2.0,2.0,256.0,2.0,0.6977213889360427,45.751633986928105,50.40983606557377,1748019208.0,,False,5.0,2025-05-23_16-53-28,70.81032395362854,351.37441182136536,96203.0,ML-RefVm-423156,10.0.0.10,"{'model_type': 'cnn', 'hidden_size': 64, 'num_layers': 2, 'dropout': 0.36149945396042515, 'lr': 0.002263570590522401, 'batch_size': 8, 'num_classes': 2, 'image_size': 224, 'transfer_custom_layers': 2, 'augment': True, 'resize_size': 256, 'crop_size': 224, 'epochs': 5, 'print_every': 10}",351.37441182136536,5.0,5.0,1748018927.0,1748019208.0,5.0,0.6977213889360427,45.751633986928105,50.40983606557377,1748019208.0,,False,5.0,95ac8_00008,2025-05-23_16-53-28,70.81032395362854,351.37441182136536,96203.0,ML-RefVm-423156,10.0.0.10,351.37441182136536,5.0,5.0,10.0,,,,,,,
hymenoptera_classification,"train_model_95ac8_00005_5_batch_size=32,dropout=0.3242,hidden_size=64,lr=0.0009,model_type=cnn,num_layers=3,transfer_custom_layers_2025-05-23_16-23-38","/home/azureuser/ray_results/hymenoptera_classification/train_model_95ac8_00005_5_batch_size=32,dropout=0.3242,hidden_size=64,lr=0.0009,model_type=cnn,num_layers=3,transfer_custom_layers_2025-05-23_16-23-38",stopped,True,True,2025-05-23 16:25:03.580129,True,32.0,224.0,0.32424705231884926,64.0,224.0,0.0008675529929438401,cnn,2.0,3.0,256.0,2.0,0.6988520145416259,60.130718954248366,61.885245901639344,1748017774.0,,False,5.0,2025-05-23_16-29-34,69.96986746788025,350.12984228134155,89259.0,ML-RefVm-423156,10.0.0.10,"{'model_type': 'cnn', 'hidden_size': 64, 'num_layers': 3, 'dropout': 0.32424705231884926, 'lr': 0.0008675529929438401, 'batch_size': 32, 'num_classes': 2, 'image_size': 224, 'transfer_custom_layers': 2, 'augment': True, 'resize_size': 256, 'crop_size': 224, 'epochs': 5, 'print_every': 10}",350.12984228134155,5.0,5.0,1748017494.0,1748017774.0,5.0,0.6988520145416259,60.130718954248366,61.885245901639344,1748017774.0,,False,5.0,95ac8_00005,2025-05-23_16-29-34,69.96986746788025,350.12984228134155,89259.0,ML-RefVm-423156,10.0.0.10,350.12984228134155,5.0,5.0,10.0,,,,,,,
hymenoptera_classification,"train_model_ecfd2_00001_1_batch_size=8,dropout=0.1021,hidden_size=32,lr=0.0009,model_type=transer,num_layers=2,transfer_custom_lay_2025-05-25_19-57-39","/home/azureuser/ray_results/hymenoptera_classification/train_model_ecfd2_00001_1_batch_size=8,dropout=0.1021,hidden_size=32,lr=0.0009,model_type=transer,num_layers=2,transfer_custom_lay_2025-05-25_19-57-39",stopped,True,True,2025-05-25 19:58:26.746887,True,8.0,224.0,0.10213946554478914,32.0,224.0,0.0009433222996029414,transer,2.0,2.0,256.0,1.0,0.6743950098752975,58.169934640522875,59.01639344262295,1748203255.0,,False,5.0,2025-05-25_20-00-55,37.792073011398315,189.4422218799591,6357.0,ML-RefVm-423156,10.0.0.10,"{'model_type': 'transer', 'hidden_size': 32, 'num_layers': 2, 'dropout': 0.10213946554478914, 'lr': 0.0009433222996029414, 'batch_size': 8, 'num_classes': 2, 'image_size': 224, 'transfer_custom_layers': 1, 'augment': True, 'resize_size': 256, 'crop_size': 224, 'epochs': 5, 'print_every': 10}",189.4422218799591,5.0,5.0,1748203104.0,1748203255.0,5.0,0.6743950098752975,58.16993464052288,59.01639344262295,1748203255.0,,False,5.0,ecfd2_00001,2025-05-25_20-00-55,37.79207301139832,189.4422218799591,6357.0,ML-RefVm-423156,10.0.0.10,189.4422218799591,5.0,5.0,10.0,,,,,,,
hymenoptera_classification,"train_model_95ac8_00002_2_batch_size=32,dropout=0.3510,hidden_size=128,lr=0.0014,model_type=cnn,num_layers=3,transfer_custom_layer_2025-05-23_15-43-47","/home/azureuser/ray_results/hymenoptera_classification/train_model_95ac8_00002_2_batch_size=32,dropout=0.3510,hidden_size=128,lr=0.0014,model_type=cnn,num_layers=3,transfer_custom_layer_2025-05-23_15-43-47",stopped,True,True,2025-05-23 15:48:30.026012,True,32.0,224.0,0.35100409035214963,128.0,224.0,0.0014144222775060848,cnn,2.0,3.0,256.0,3.0,0.6900440335273743,57.51633986928105,54.09836065573771,1748016071.0,,False,5.0,2025-05-23_16-01-11,190.50501894950867,1038.1335155963898,78578.0,ML-RefVm-423156,10.0.0.10,"{'model_type': 'cnn', 'hidden_size': 128, 'num_layers': 3, 'dropout': 0.35100409035214963, 'lr': 0.0014144222775060848, 'batch_size': 32, 'num_classes': 2, 'image_size': 224, 'transfer_custom_layers': 3, 'augment': True, 'resize_size': 256, 'crop_size': 224, 'epochs': 5, 'print_every': 10}",1038.1335155963898,5.0,5.0,1748015308.0,1748016071.0,5.0,0.6900440335273743,57.51633986928105,54.09836065573771,1748016071.0,,False,5.0,95ac8_00002,2025-05-23_16-01-11,190.50501894950867,1038.1335155963898,78578.0,ML-RefVm-423156,10.0.0.10,1038.1335155963898,5.0,5.0,10.0,,,,,,,
hymenoptera_classification,"train_model_95ac8_00001_1_batch_size=16,dropout=0.3163,hidden_size=128,lr=0.0023,model_type=cnn,num_layers=2,transfer_custom_layer_2025-05-23_15-30-56","/home/azureuser/ray_results/hymenoptera_classification/train_model_95ac8_00001_1_batch_size=16,dropout=0.3163,hidden_size=128,lr=0.0023,model_type=cnn,num_layers=2,transfer_custom_layer_2025-05-23_15-30-56",stopped,True,True,2025-05-23 15:33:54.521772,True,16.0,224.0,0.3163028773478656,128.0,224.0,0.002338830851654891,cnn,2.0,2.0,256.0,2.0,0.6894469916820526,54.248366013071895,49.59016393442623,1748015027.0,,False,5.0,2025-05-23_15-43-47,151.2944450378418,763.8340075016022,75086.0,ML-RefVm-423156,10.0.0.10,"{'model_type': 'cnn', 'hidden_size': 128, 'num_layers': 2, 'dropout': 0.3163028773478656, 'lr': 0.002338830851654891, 'batch_size': 16, 'num_classes': 2, 'image_size': 224, 'transfer_custom_layers': 2, 'augment': True, 'resize_size': 256, 'crop_size': 224, 'epochs': 5, 'print_every': 10}",763.8340075016022,5.0,5.0,1748014426.0,1748015027.0,5.0,0.6894469916820526,54.248366013071895,49.59016393442623,1748015027.0,,False,5.0,95ac8_00001,2025-05-23_15-43-47,151.2944450378418,763.8340075016022,75086.0,ML-RefVm-423156,10.0.0.10,763.8340075016022,5.0,5.0,10.0,,,,,,,
hymenoptera_classification,"train_model_95ac8_00004_4_batch_size=32,dropout=0.2762,hidden_size=64,lr=0.0002,model_type=cnn,num_layers=3,transfer_custom_layers_2025-05-23_16-17-41","/home/azureuser/ray_results/hymenoptera_classification/train_model_95ac8_00004_4_batch_size=32,dropout=0.2762,hidden_size=64,lr=0.0002,model_type=cnn,num_layers=3,transfer_custom_layers_2025-05-23_16-17-41",stopped,True,True,2025-05-23 16:19:01.427598,True,32.0,224.0,0.2761617429972586,64.0,224.0,0.000196296259271148,cnn,2.0,3.0,256.0,3.0,0.6568271696567536,57.51633986928105,62.295081967213115,1748017418.0,,False,5.0,2025-05-23_16-23-38,69.86890602111816,351.7378625869751,87530.0,ML-RefVm-423156,10.0.0.10,"{'model_type': 'cnn', 'hidden_size': 64, 'num_layers': 3, 'dropout': 0.2761617429972586, 'lr': 0.000196296259271148, 'batch_size': 32, 'num_classes': 2, 'image_size': 224, 'transfer_custom_layers': 3, 'augment': True, 'resize_size': 256, 'crop_size': 224, 'epochs': 5, 'print_every': 10}",351.7378625869751,5.0,5.0,1748017137.0,1748017418.0,5.0,0.6568271696567536,57.51633986928105,62.29508196721312,1748017418.0,,False,5.0,95ac8_00004,2025-05-23_16-23-38,69.86890602111816,351.7378625869751,87530.0,ML-RefVm-423156,10.0.0.10,351.7378625869751,5.0,5.0,10.0,,,,,,,
hymenoptera_classification,"train_model_95ac8_00009_9_batch_size=16,dropout=0.2596,hidden_size=64,lr=0.0003,model_type=cnn,num_layers=1,transfer_custom_layers_2025-05-23_16-53-28","/home/azureuser/ray_results/hymenoptera_classification/train_model_95ac8_00009_9_batch_size=16,dropout=0.2596,hidden_size=64,lr=0.0003,model_type=cnn,num_layers=1,transfer_custom_layers_2025-05-23_16-53-28",stopped,True,True,2025-05-23 16:54:24.711423,True,16.0,224.0,0.25958256404151514,64.0,224.0,0.00025051460441290825,cnn,2.0,1.0,256.0,3.0,0.6635340869426727,55.55555555555556,61.47540983606557,1748019472.0,,False,5.0,2025-05-23_16-57-52,52.122934103012085,257.8196325302124,97733.0,ML-RefVm-423156,10.0.0.10,"{'model_type': 'cnn', 'hidden_size': 64, 'num_layers': 1, 'dropout': 0.25958256404151514, 'lr': 0.00025051460441290825, 'batch_size': 16, 'num_classes': 2, 'image_size': 224, 'transfer_custom_layers': 3, 'augment': True, 'resize_size': 256, 'crop_size': 224, 'epochs': 5, 'print_every': 10}",257.8196325302124,5.0,5.0,1748019264.0,1748019472.0,5.0,0.6635340869426727,55.55555555555556,61.47540983606557,1748019472.0,,False,5.0,95ac8_00009,2025-05-23_16-57-52,52.122934103012085,257.8196325302124,97733.0,ML-RefVm-423156,10.0.0.10,257.8196325302124,5.0,5.0,10.0,,,,,,,
hymenoptera_classification,"train_model_ecfd2_00006_6_batch_size=8,dropout=0.4962,hidden_size=128,lr=0.0006,model_type=transer,num_layers=2,transfer_custom_la_2025-05-25_20-38-53","/home/azureuser/ray_results/hymenoptera_classification/train_model_ecfd2_00006_6_batch_size=8,dropout=0.4962,hidden_size=128,lr=0.0006,model_type=transer,num_layers=2,transfer_custom_la_2025-05-25_20-38-53",stopped,True,True,2025-05-25 20:43:14.053106,True,8.0,224.0,0.49622949302836117,128.0,224.0,0.0006098114706134825,transer,2.0,2.0,256.0,3.0,0.6240646309219301,53.59477124183007,53.278688524590166,1748206039.0,,False,2.0,2025-05-25_20-47-19,249.57945275306702,499.69161677360535,7911.0,ML-RefVm-423156,10.0.0.10,"{'model_type': 'transer', 'hidden_size': 128, 'num_layers': 2, 'dropout': 0.49622949302836117, 'lr': 0.0006098114706134825, 'batch_size': 8, 'num_classes': 2, 'image_size': 224, 'transfer_custom_layers': 3, 'augment': True, 'resize_size': 256, 'crop_size': 224, 'epochs': 5, 'print_every': 10}",499.69161677360535,2.0,2.0,1748205789.0,1748206039.0,2.0,0.6240646309219301,53.59477124183007,53.278688524590166,1748206039.0,,False,2.0,ecfd2_00006,2025-05-25_20-47-19,249.57945275306705,499.69161677360535,7911.0,ML-RefVm-423156,10.0.0.10,499.69161677360535,2.0,5.0,10.0,,,,,,,
hymenoptera_classification,"train_model_ecfd2_00000_0_batch_size=16,dropout=0.1287,hidden_size=128,lr=0.0085,model_type=transer,num_layers=2,transfer_custom_l_2025-05-25_19-39-08","/home/azureuser/ray_results/hymenoptera_classification/train_model_ecfd2_00000_0_batch_size=16,dropout=0.1287,hidden_size=128,lr=0.0085,model_type=transer,num_layers=2,transfer_custom_l_2025-05-25_19-39-08",stopped,True,True,2025-05-25 19:43:00.631608,True,16.0,224.0,0.12869192922372316,128.0,224.0,0.008464666923168837,transer,2.0,2.0,256.0,2.0,0.6945476055145263,45.751633986928105,44.67213114754098,1748203059.0,,False,5.0,2025-05-25_19-57-39,220.64510107040405,1103.9367547035217,5560.0,ML-RefVm-423156,10.0.0.10,"{'model_type': 'transer', 'hidden_size': 128, 'num_layers': 2, 'dropout': 0.12869192922372316, 'lr': 0.008464666923168837, 'batch_size': 16, 'num_classes': 2, 'image_size': 224, 'transfer_custom_layers': 2, 'augment': True, 'resize_size': 256, 'crop_size': 224, 'epochs': 5, 'print_every': 10}",1103.9367547035217,5.0,5.0,1748202178.0,1748203059.0,5.0,0.6945476055145263,45.751633986928105,44.67213114754098,1748203059.0,,False,5.0,ecfd2_00000,2025-05-25_19-57-39,220.64510107040405,1103.9367547035215,5560.0,ML-RefVm-423156,10.0.0.10,1103.9367547035215,5.0,5.0,10.0,,,,,,,
hymenoptera_classification,"train_model_95ac8_00006_6_batch_size=32,dropout=0.1806,hidden_size=128,lr=0.0003,model_type=cnn,num_layers=3,transfer_custom_layer_2025-05-23_16-29-34","/home/azureuser/ray_results/hymenoptera_classification/train_model_95ac8_00006_6_batch_size=32,dropout=0.1806,hidden_size=128,lr=0.0003,model_type=cnn,num_layers=3,transfer_custom_layer_2025-05-23_16-29-34",stopped,True,True,2025-05-23 16:32:56.555584,True,32.0,224.0,0.1805823917305639,128.0,224.0,0.00025792322642877245,cnn,2.0,3.0,256.0,1.0,0.6666865766048431,56.86274509803921,60.65573770491803,1748018744.0,,False,5.0,2025-05-23_16-45-44,194.3049669265747,963.4693200588226,91055.0,ML-RefVm-423156,10.0.0.10,"{'model_type': 'cnn', 'hidden_size': 128, 'num_layers': 3, 'dropout': 0.1805823917305639, 'lr': 0.00025792322642877245, 'batch_size': 32, 'num_classes': 2, 'image_size': 224, 'transfer_custom_layers': 1, 'augment': True, 'resize_size': 256, 'crop_size': 224, 'epochs': 5, 'print_every': 10}",963.4693200588226,5.0,5.0,1748017973.0,1748018744.0,5.0,0.6666865766048431,56.86274509803921,60.65573770491803,1748018744.0,,False,5.0,95ac8_00006,2025-05-23_16-45-44,194.3049669265747,963.4693200588226,91055.0,ML-RefVm-423156,10.0.0.10,963.4693200588226,5.0,5.0,10.0,,,,,,,
hymenoptera_classification,"train_model_95ac8_00003_3_batch_size=16,dropout=0.1376,hidden_size=128,lr=0.0016,model_type=cnn,num_layers=3,transfer_custom_layer_2025-05-23_16-01-11","/home/azureuser/ray_results/hymenoptera_classification/train_model_95ac8_00003_3_batch_size=16,dropout=0.1376,hidden_size=128,lr=0.0016,model_type=cnn,num_layers=3,transfer_custom_layer_2025-05-23_16-01-11",stopped,True,True,2025-05-23 16:04:35.990849,True,16.0,224.0,0.13755709262281146,128.0,224.0,0.0015781073611004183,cnn,2.0,3.0,256.0,1.0,0.6831143379211426,54.90196078431372,59.42622950819672,1748017061.0,,False,5.0,2025-05-23_16-17-41,195.9530258178711,983.9011969566345,84018.0,ML-RefVm-423156,10.0.0.10,"{'model_type': 'cnn', 'hidden_size': 128, 'num_layers': 3, 'dropout': 0.13755709262281146, 'lr': 0.0015781073611004183, 'batch_size': 16, 'num_classes': 2, 'image_size': 224, 'transfer_custom_layers': 1, 'augment': True, 'resize_size': 256, 'crop_size': 224, 'epochs': 5, 'print_every': 10}",983.9011969566345,5.0,5.0,1748016273.0,1748017061.0,5.0,0.6831143379211426,54.90196078431372,59.42622950819672,1748017061.0,,False,5.0,95ac8_00003,2025-05-23_16-17-41,195.9530258178711,983.9011969566344,84018.0,ML-RefVm-423156,10.0.0.10,983.9011969566344,5.0,5.0,10.0,,,,,,,
hymenoptera_classification_transfer_zoom,"train_model_659e2_00006_6_batch_size=4,dropout=0.3851,hidden_size=32,lr=0.0003,model_type=transfer,num_layers=3,transfer_custom_la_2025-05-26_12-36-55","/home/azureuser/ray_results/hymenoptera_classification_transfer_zoom/train_model_659e2_00006_6_batch_size=4,dropout=0.3851,hidden_size=32,lr=0.0003,model_type=transfer,num_layers=3,transfer_custom_la_2025-05-26_12-36-55",stopped,True,True,2025-05-26 12:37:39.223836,True,4.0,224.0,0.3850735463375562,32.0,224.0,0.0003100442403721148,transfer,2.0,3.0,256.0,1.0,0.23379119409200472,93.4640522875817,80.73770491803279,1748263360.0,,False,9.0,2025-05-26_12-42-40,37.38554811477661,339.1116797924042,22091.0,ML-RefVm-423156,10.0.0.10,"{'model_type': 'transfer', 'hidden_size': 32, 'num_layers': 3, 'dropout': 0.3850735463375562, 'lr': 0.0003100442403721148, 'batch_size': 4, 'num_classes': 2, 'image_size': 224, 'transfer_custom_layers': 1, 'augment': True, 'resize_size': 256, 'crop_size': 224, 'epochs': 20, 'patience': 5, 'scheduler_step': 3, 'scheduler_gamma': 0.5}",339.1116797924042,9.0,9.0,1748263059.0,1748263360.0,9.0,0.2337911940920047,93.4640522875817,80.73770491803279,1748263360.0,,False,9.0,659e2_00006,2025-05-26_12-42-40,37.38554811477661,339.1116797924042,22091.0,ML-RefVm-423156,10.0.0.10,339.1116797924042,9.0,20.0,,5.0,0.5,3.0,3.875553004651435e-05,9.0,3.875553004651435e-05,9.0
hymenoptera_classification_transfer_zoom,"train_model_67fd0_00002_2_batch_size=16,dropout=0.2433,hidden_size=64,lr=0.0006,model_type=cnn,num_layers=3,transfer_custom_layers_2025-05-26_13-08-42","/home/azureuser/ray_results/hymenoptera_classification_transfer_zoom/train_model_67fd0_00002_2_batch_size=16,dropout=0.2433,hidden_size=64,lr=0.0006,model_type=cnn,num_layers=3,transfer_custom_layers_2025-05-26_13-08-42",unknown,True,True,2025-05-26 13:08:49.088772,True,16.0,224.0,0.24328094664286723,64.0,224.0,0.000635358334973542,cnn,2.0,3.0,256.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,5.0,0.5,3.0,,,,
hymenoptera_classification_transfer_zoom,"train_model_659e2_00009_9_batch_size=4,dropout=0.3524,hidden_size=32,lr=0.0001,model_type=transfer,num_layers=3,transfer_custom_la_2025-05-26_12-52-05","/home/azureuser/ray_results/hymenoptera_classification_transfer_zoom/train_model_659e2_00009_9_batch_size=4,dropout=0.3524,hidden_size=32,lr=0.0001,model_type=transfer,num_layers=3,transfer_custom_la_2025-05-26_12-52-05",stopped,True,True,2025-05-26 12:52:55.252217,True,4.0,224.0,0.3524495190155525,32.0,224.0,0.00011580918670343502,transfer,2.0,3.0,256.0,1.0,0.5718949674031674,84.31372549019608,59.01639344262295,1748263970.0,,False,1.0,2025-05-26_12-52-50,38.13627648353577,38.13627648353577,24902.0,ML-RefVm-423156,10.0.0.10,"{'model_type': 'transfer', 'hidden_size': 32, 'num_layers': 3, 'dropout': 0.3524495190155525, 'lr': 0.00011580918670343502, 'batch_size': 4, 'num_classes': 2, 'image_size': 224, 'transfer_custom_layers': 1, 'augment': True, 'resize_size': 256, 'crop_size': 224, 'epochs': 20, 'patience': 5, 'scheduler_step': 3, 'scheduler_gamma': 0.5}",38.13627648353577,1.0,1.0,1748263970.0,1748263970.0,1.0,0.5718949674031674,84.31372549019608,59.01639344262295,1748263970.0,,False,1.0,659e2_00009,2025-05-26_12-52-50,38.13627648353577,38.13627648353577,24902.0,ML-RefVm-423156,10.0.0.10,38.13627648353577,1.0,20.0,,5.0,0.5,3.0,0.00011580918670343502,1.0,0.0001158091867034,1.0
